"","X","rank","player","points","date","year","month","right_hand","age","birthdate","last_name","first_name","avg_playtime","avg_aces","total_matches","avg_1stin","avg_1stWon","avg_2ndWon","avg_bpSaved","avg_bpFaced","avg_svpt","countries","countries_iso","continent","obs.by.player","rank_sqrt","obs.by.age","mean.rank","p.first.won","p.serves.won","p.breaks.saved","c.first.won","z.first.won","c.serves.won","z.serves.won","c.breaks.saved","z.breaks.saved","c.avg.aces","z.avg.aces","age.27","age.27sq","age.2.7","age.2.7sq","predicted.rank.final.model"
"58",187,183,101962,213,"3/13/2006",2006,3,1,35,"9/12/1971","El Aynaoui","Younes",84,2.363636364,11,41.72727273,26.45454545,10.36363636,3.909090909,7.727272727,66.72727273,"MAR","MAR","AF",11,13.5277492584687,85,7.94923537380535,0.633986927954206,0.551771117021045,0.505882352947266,-0.0940454902219164,-2.04043833762693,-0.0929101219282005,-2.08452183373197,-0.128984387059186,-2.11071220539311,-4.94769236842857,-1.88065147077966,8,64,0.8,6.4,12.5433065682913
"59",190,199,101962,420,"1/12/2009",2009,1,1,38,"9/12/1971","El Aynaoui","Younes",101.3333333,9.5,6,51.66666667,39.83333333,13.66666667,3.166666667,4.666666667,79.83333333,"MAR","MAR","AF",11,14.1067359796659,13,7.94923537380535,0.770967741821228,0.670146137815037,0.678571428594388,0.0429353236451059,0.931537282618983,0.0254648988657922,0.571327822823668,0.0437046885879347,0.715187486940798,2.18867126757143,0.831928812849517,11,121,1.1,12.1,14.3563697391849
"60",198,35,101965,922,"4/3/2000",2000,4,1,29,"9/15/1971","Ferreira","Wayne",103.9411765,7.980392157,51,46.25490196,35.94117647,19.09803922,3.568627451,6.137254902,84.76470588,"RSA","ZAF","AF",6,5.91607978309962,419,8.00553261792641,0.777024162781298,0.649317603578052,0.58146964856178,0.0286469143019678,1.299434249976,0.00500601114151067,0.323280096359471,-0.027121828700477,-0.747887103085575,-0.00461370566666641,-0.00343394506828131,2,4,0.2,0.4,4.67289109928671
"61",199,19,101965,1420,"4/16/2001",2001,4,1,30,"9/15/1971","Ferreira","Wayne",103.9677419,8.274193548,62,46.20967742,34.87096774,20.48387097,4.129032258,6.483870968,85.01612903,"RSA","ZAF","AF",6,4.35889894354067,362,8.00553261792641,0.754624781797492,0.651109846350058,0.636815920362714,0.0062475333181623,0.283390339563681,0.00679825391351663,0.439020233497641,0.028224443100457,0.778291803982717,0.289187685333333,0.215240133984449,3,9,0.3,0.9,5.41973503259031
"62",200,44,101965,825,"4/1/2002",2002,4,1,31,"9/15/1971","Ferreira","Wayne",92.83783784,7.243243243,37,42.45945946,31.27027027,17.64864865,3.540540541,6.351351351,79,"RSA","ZAF","AF",6,6.6332495807108,302,8.00553261792641,0.736473583688906,0.619226821772152,0.557446808613816,-0.0119036647904243,-0.539954480467316,-0.0250847706643894,-1.6199338851435,-0.0511446686484405,-1.41031928547949,-0.741762619666666,-0.552088120411073,4,16,0.4,1.6,8.61763251771535
"63",201,26,101965,1125,"12/29/2003",2003,12,1,32,"9/15/1971","Ferreira","Wayne",113.2142857,10.42857143,42,49.85714286,37.78571429,23.21428571,4.738095238,7.357142857,94.97619048,"RSA","ZAF","AF",6,5.09901951359278,236,8.00553261792641,0.757879656202987,0.642266232112619,0.644012944983379,0.00950240772365696,0.431032603483866,-0.00204536032392222,-0.132086058923128,0.0354214677211221,0.976750468176334,2.44356556733333,1.81872675354889,5,25,0.5,2.5,8.41236088042315
"64",202,82,101965,500,"6/28/2004",2004,6,1,33,"9/15/1971","Ferreira","Wayne",98.48837209,7.465116279,43,46.27906977,34.81395349,18.58139535,4.11627907,6.441860465,80.20930233,"RSA","ZAF","AF",6,9.05538513813742,181,8.00553261792641,0.752261306526257,0.665700202955499,0.638989169722725,0.00388405804692715,0.176182258300866,0.0213886105189581,1.3812418458736,0.0303976924604686,0.838219369564351,-0.519889583666666,-0.386949753813165,6,36,0.6,3.6,9.53991158833992
"65",203,288,101965,125,"4/25/2005",2005,4,1,34,"9/15/1971","Ferreira","Wayne",93.11111111,6.518518519,27,46.2962963,32.96296296,18.33333333,3.666666667,6.185185185,80.37037037,"RSA","ZAF","AF",6,16.9705627484771,121,8.00553261792641,0.71199999987904,0.638248847850867,0.592814371329126,-0.0363772486002899,-1.6500849708571,-0.0060627445856738,-0.391522231664076,-0.0157771059331305,-0.435055253158343,-1.46648734366667,-1.09149506824082,7,49,0.7,4.9,13.6706005136494
"66",218,32,102021,1040,"12/4/2000",2000,12,1,28,"2/22/1972","Chang","Michael",109.3061224,4.204081633,49,45.12244898,31.97959184,17.91836735,3.93877551,6.714285714,79.34693878,"USA","USA","NoA",5,5.65685424949238,481,11.4375612635753,0.708729081929365,0.628858024735507,0.586626139812197,0.0138873282664247,1.53017330171648,0.0222605858292857,1.44497410717161,0.0461093645965968,0.524701271458796,0.225741842600001,0.540080580279258,1,1,0.1,0.1,5.88760311006953
"67",219,44,102021,850,"6/18/2001",2001,6,1,29,"2/22/1972","Chang","Michael",110.3731343,3.656716418,67,44.95522388,31.43283582,18.29850746,4.611940299,7.582089552,80.85074627,"USA","USA","NoA",5,6.6332495807108,419,11.4375612635753,0.699203187240361,0.615100609138756,0.608267716619552,0.00436143357742136,0.480563942130974,0.00850317023253466,0.551955860870497,0.0677509414039515,0.770971480700204,-0.3216233724,-0.769474261379859,2,4,0.2,0.4,8.34437191747495
"68",220,99,102021,379,"6/24/2002",2002,6,1,30,"2/22/1972","Chang","Michael",110.1081081,3.567567568,37,44.05405405,30.32432432,15.10810811,4,7.27027027,75.78378378,"USA","USA","NoA",5,9.9498743710662,362,11.4375612635753,0.688343558247394,0.599500713264597,0.550185873626401,-0.00649819541554641,-0.716002743180311,-0.00709672564162422,-0.460661048028531,0.00966909841080077,0.110029454415467,-0.4107722224,-0.982760208214903,3,9,0.3,0.9,11.6641632687509
"69",221,159,102021,238,"8/4/2003",2003,8,1,31,"2/22/1972","Chang","Michael",115.12,3.88,25,48.08,33.04,19.24,4.92,8.64,87.16,"USA","USA","NoA",5,12.6095202129185,302,11.4375612635753,0.687188019966722,0.599816429554842,0.569444444444444,-0.0076537336962178,-0.843325565271989,-0.0067810093513796,-0.440167343679763,0.0289276692288443,0.329182259558493,-0.0983397903999998,-0.235274995774188,4,16,0.4,1.6,14.3587552466458
"70",222,499,102021,46,"4/5/2004",2004,4,1,32,"2/22/1972","Chang","Michael",89.58333333,4.583333333,12,36.91666667,25.5,13.66666667,2.166666667,5.583333333,66.41666667,"USA","USA","NoA",5,22.3383079036887,236,11.4375612635753,0.690744920930858,0.589711417837405,0.388059701575407,-0.00409683273208172,-0.451408935395142,-0.0168860210688166,-1.09610157633382,-0.152457073640194,-1.73488446613296,0.6049935426,1.44742888508969,5,25,0.5,2.5,18.3700076662125
"71",223,170,102023,208,"5/8/2000",2000,5,1,28,"3/3/1972","Luxa","Petr",88,3.333333333,6,44.5,27.33333333,12.16666667,6,10.5,72.83333333,"CZE","CZE","EU",5,13.0384048104053,481,13.0384048104053,0.614232209662921,0.542334096134661,0.571428571428571,0,NA,0,NA,0,NA,0,NA,1,1,0.1,0.1,NA
"72",233,63,102035,659,"3/6/2000",2000,3,1,28,"3/23/1972","Bjorkman","Jonas",101.0638298,3.489361702,47,47.19148936,32.38297872,16.95744681,4.787234043,7.638297872,80.89361702,"SWE","SWE","EU",10,7.93725393319377,481,8.92207167716191,0.686203787148285,0.609942135703997,0.626740947161637,-0.0172871746767855,-0.755456611949845,-0.00867233313613724,-0.447881950988011,0.0393534497510835,0.684260614962146,-0.8527365718,-1.0544881417961,1,1,0.1,0.1,6.96884326448214
"73",234,46,102035,770,"8/6/2001",2001,8,1,29,"3/23/1972","Bjorkman","Jonas",98.35849057,3.867924528,53,49.18867925,34.32075472,15.67924528,4.20754717,6.886792453,79.28301887,"SWE","SWE","EU",10,6.78232998312527,419,8.92207167716191,0.697736862288288,0.630652070426137,0.610958904121922,-0.00575409953678296,-0.251456505886856,0.0120376015860029,0.621680970843879,0.0235714067113676,0.409849336052151,-0.474173745799999,-0.586359971687023,2,4,0.2,0.4,6.3359888047471
"74",235,49,102035,740,"7/8/2002",2002,7,1,30,"3/23/1972","Bjorkman","Jonas",98.68085106,3.14893617,47,45.21276596,30.91489362,14.9787234,4.638297872,7.723404255,76.25531915,"SWE","SWE","EU",10,7,362,8.92207167716191,0.683764705909623,0.601841517832006,0.600550964168067,-0.0197262559154479,-0.862045460809265,-0.0167729510081287,-0.866237712899147,0.0131634667575129,0.228880616959929,-1.1931621038,-1.47545599814227,3,9,0.3,0.9,7.66981027048964
"75",236,52,102035,725,"1/6/2003",2003,1,1,31,"3/23/1972","Bjorkman","Jonas",107.452381,4.976190476,42,45.35714286,32.30952381,16.80952381,4.166666667,6.976190476,78.47619048,"SWE","SWE","EU",10,7.21110255092798,302,8.92207167716191,0.712335957970876,0.625910194156509,0.597269624637468,0.00884499614580592,0.386529953329682,0.00729572531637501,0.376787150271548,0.00988212722691417,0.171826116800251,0.634092202200001,0.78411402786897,4,16,0.4,1.6,6.9858923811684
"76",237,35,102035,900,"8/30/2004",2004,8,1,32,"3/23/1972","Bjorkman","Jonas",99.625,5.479166667,48,44.08333333,33.5625,17.14583333,4.4375,6.6875,76.16666667,"SWE","SWE","EU",10,5.91607978309962,236,8.92207167716191,0.76134215506702,0.665754923340667,0.663551401869159,0.0578511932419496,2.52812083298424,0.0471404545005329,2.43456500122001,0.0761639044586049,1.32430474157677,1.1370683932,1.40609090391137,5,25,0.5,2.5,5.42090942634618
"77",238,92,102035,440,"4/4/2005",2005,4,1,33,"3/23/1972","Bjorkman","Jonas",105.9069767,5.581395349,43,46.65116279,33,18.53488372,4.534883721,7.465116279,82.93023256,"SWE","SWE","EU",10,9.59166304662544,181,8.92207167716191,0.707377866411377,0.621424565314158,0.607476635529042,0.00388690458630603,0.169859321991248,0.0028100964740233,0.145127207579883,0.0200891381184879,0.349301169019815,1.2392970752,1.53250618441575,6,36,0.6,3.6,8.46438871474243
"78",239,59,102035,638,"6/26/2006",2006,6,1,34,"3/23/1972","Bjorkman","Jonas",95.725,4.375,40,39.2,27.575,16.375,3.55,6.575,71.7,"SWE","SWE","EU",10,7.68114574786861,121,8.92207167716191,0.70344387755102,0.612970711297071,0.539923954372624,-4.7084274050202e-05,-0.00205760205557764,-0.00564375754306312,-0.291471406784115,-0.0474635430379304,-0.825275378723879,0.0329017262000004,0.0406860468635555,7,49,0.7,4.9,9.97372822087497
"79",240,54,102035,615,"10/1/2007",2007,10,1,35,"3/23/1972","Bjorkman","Jonas",109.7419355,4.193548387,31,48.77419355,34.19354839,15.12903226,3.322580645,6.935483871,80.70967742,"SWE","SWE","EU",10,7.34846922834953,85,8.92207167716191,0.701058201094542,0.611111111166178,0.479069767416376,-0.00243276073052889,-0.106312640065932,-0.00750335767395616,-0.387510306767252,-0.108317729994178,-1.88338143176581,-0.1485498868,-0.183695761711146,8,64,0.8,6.4,11.4047763722052
"80",241,156,102035,293,"8/4/2008",2008,8,1,36,"3/23/1972","Bjorkman","Jonas",121.5945946,4.459459459,37,57.81081081,39.32432432,17.24324324,6.378378378,10.08108108,94.37837838,"SWE","SWE","EU",10,12.4899959967968,52,8.92207167716191,0.680224403861808,0.599369988454765,0.632707774829245,-0.0232665579632627,-1.01675810994521,-0.0192444803853697,-0.993879649852685,0.0453202774186908,0.78800921121063,0.1173611852,0.145128029209895,9,81,0.9,8.1,12.6245069874857
"81",242,298,102035,226,"4/27/2009",2009,4,1,37,"3/23/1972","Bjorkman","Jonas",96.2,3.85,20,42.2,29.6,14.45,3.3,6.4,72.55,"SWE","SWE","EU",10,17.2626765016321,29,8.92207167716191,0.701421800947867,0.607167470709855,0.515625,-0.00206916087720321,-0.0904231775924747,-0.0114469981302791,-0.591179302624101,-0.0717624974105541,-1.24777499609201,-0.492098273799999,-0.608525318933001,10,100,1,10,14.0241868140769
"82",265,97,102106,417,"5/29/2000",2000,5,1,28,"8/25/1972","Sanguinetti","Davide",102.3870968,4.806451613,31,47.5483871,32.38709677,19.16129032,5.612903226,9.64516129,89.06451613,"ITA","ITA","EU",9,9.8488578017961,481,10.9717538072246,0.681139755632216,0.578775805785091,0.581939799370633,-0.0154652129203726,-0.86674313413057,-0.0228769538830084,-1.82135522367355,-0.000408056727574158,-0.0296561120596452,-0.586172753,-0.555671080561145,1,1,0.1,0.1,7.76686284463116
"83",266,65,102106,609,"1/1/2001",2001,1,1,29,"8/25/1972","Sanguinetti","Davide",96.62162162,7.405405405,37,42.27027027,30.86486486,16.83783784,4.567567568,7.837837838,78.64864865,"ITA","ITA","EU",9,8.06225774829855,419,10.9717538072246,0.730179028022572,0.606529209577207,0.582758620732771,0.0335740594699832,1.88164790748954,0.00487644990910796,0.388239953638802,0.000410764634563021,0.0298529131112692,2.012781039,1.90804538278175,2,4,0.2,0.4,6.03949825022571
"84",267,49,102106,779,"4/8/2002",2002,4,1,30,"8/25/1972","Sanguinetti","Davide",101.4864865,5.918918919,37,46.59459459,32.7027027,17.37837838,4.621621622,8.054054054,84.48648649,"ITA","ITA","EU",9,7,362,10.9717538072246,0.701856148503083,0.592770313462233,0.573825503406536,0.00525117995049496,0.294300776304213,-0.00888244620586665,-0.707178494076984,-0.00852235269167179,-0.619374291262252,0.526294553,0.498908660394448,3,9,0.3,0.9,8.06099402583579
"85",268,86,102106,488,"6/2/2003",2003,6,1,31,"8/25/1972","Sanguinetti","Davide",98.04761905,6.476190476,42,46.83333333,32.88095238,17.4047619,4.333333333,7.380952381,82.26190476,"ITA","ITA","EU",9,9.2736184954957,302,10.9717538072246,0.702084392505486,0.611287988367266,0.587096774144599,0.00547942395289802,0.307092641699661,0.00963522869916622,0.76711148749354,0.00474891804639166,0.345134478196462,1.08356611,1.02718242723086,4,16,0.4,1.6,8.01310075702211
"86",269,108,102106,369,"3/29/2004",2004,3,1,32,"8/25/1972","Sanguinetti","Davide",92.97222222,4.5,36,45.41666667,31.52777778,15.05555556,3.888888889,6.805555556,76.72222222,"ITA","ITA","EU",9,10.3923048454133,236,10.9717538072246,0.694189602444463,0.607168718424538,0.57142857140758,-0.00241536610812521,-0.135368455734055,0.00551595875643829,0.439154633347784,-0.0109192846906274,-0.793574786333025,-0.892624366,-0.846176393310501,5,25,0.5,2.5,9.97978504860433
"87",270,63,102106,603,"6/6/2005",2005,6,1,33,"8/25/1972","Sanguinetti","Davide",94.41935484,4.064516129,31,47.58064516,31.74193548,16.09677419,4.516129032,8,80.06451613,"ITA","ITA","EU",9,7.93725393319377,181,10.9717538072246,0.667118644004532,0.597502014404543,0.564516129,-0.0294863245480564,-1.65255205242644,-0.00415074526355685,-0.330462770812009,-0.0178317270982076,-1.29594652239952,-1.328108237,-1.25899973238085,6,36,0.6,3.6,12.6914539267815
"88",271,65,102106,610,"5/29/2006",2006,5,1,34,"8/25/1972","Sanguinetti","Davide",100.14,5.36,50,46.6,33.1,17.2,4.36,7.26,80.9,"ITA","ITA","EU",9,8.06225774829855,121,10.9717538072246,0.710300429184549,0.621755253399258,0.600550964187328,0.013695460631961,0.767557907713678,0.0201024937311588,1.60046578549539,0.0182031080891203,1.32293717232411,-0.0326243659999994,-0.0309267474734397,7,49,0.7,4.9,12.1525676015246
"89",272,112,102106,394,"1/29/2007",2007,1,1,35,"8/25/1972","Sanguinetti","Davide",102.5277778,4.694444444,36,46.72222222,32.36111111,17.27777778,4.472222222,7.805555556,81.91666667,"ITA","ITA","EU",9,10.5830052442584,85,10.9717538072246,0.692627824028187,0.60596812477697,0.572953736593711,-0.00397714452440145,-0.222897850014657,0.00431536510887032,0.343569026859704,-0.00939411950449676,-0.682731203534501,-0.698179922,-0.661849923419822,8,64,0.8,6.4,15.9772236654324
"90",273,761,102106,20,"7/7/2008",2008,7,1,36,"8/25/1972","Sanguinetti","Davide",94.61538462,5.307692308,13,45.15384615,31.15384615,13.92307692,4.615384615,7.615384615,76,"ITA","ITA","EU",9,27.5862284482674,52,10.9717538072246,0.689948892648207,0.593117408815789,0.60606060604071,-0.00665607590438144,-0.373037740901374,-0.00853535085231005,-0.679544398272706,0.0237127499425025,1.72335835195708,-0.0849320579999997,-0.0805125932612936,9,81,0.9,8.1,18.6213399000446
"91",303,31,102148,977,"5/1/2000",2000,5,1,28,"12/9/1972","Santoro","Fabrice",96.36666667,3.4,60,45.55,31.1,16.48333333,5,7.833333333,78.4,"FRA","FRA","EU",11,5.56776436283002,481,7.0232536776185,0.682766190998902,0.606930272066327,0.638297872367587,-7.86159304047018e-05,-0.00472203036471211,-0.00189316654988969,-0.166655325804121,0.0393246867089205,2.19526703642771,-0.375734383272727,-0.535604847035632,1,1,0.1,0.1,5.68060802909803
"92",304,25,102148,1135,"7/2/2001",2001,7,1,29,"12/9/1972","Santoro","Fabrice",99.84482759,3.275862069,58,43.29310345,29.77586207,17.62068966,4.620689655,7.534482759,77.81034483,"FRA","FRA","EU",11,5,419,7.0232536776185,0.687773795297182,0.609129182418507,0.613272311159057,0.00492898836787448,0.296057460881033,0.000305743802290648,0.026914606634217,0.0142991255003905,0.7982364638554,-0.499872314272727,-0.712561975540728,2,4,0.2,0.4,5.72604100454829
"93",305,35,102148,955,"12/2/2002",2002,12,1,30,"12/9/1972","Santoro","Fabrice",99.88333333,3,60,44.55,29.61666667,17.53333333,4.883333333,8.133333333,78.38333333,"FRA","FRA","EU",11,5.91607978309962,362,7.0232536776185,0.664796109315376,0.601530937724922,0.600409836049197,-0.018048697613931,-1.08408687320442,-0.00729250089129463,-0.64195836971468,0.00143665039053054,0.0801997805741518,-0.775734383272727,-1.10580003904377,3,9,0.3,0.9,6.72489077184604
"94",306,52,102148,745,"5/5/2003",2003,5,1,31,"12/9/1972","Santoro","Fabrice",112.2352941,3.764705882,51,48.45098039,32.98039216,19.03921569,4.862745098,8.117647059,84.70588235,"FRA","FRA","EU",11,7.21110255092798,302,7.0232536776185,0.680696074558833,0.614120370472713,0.599033816407267,-0.00214873237047386,-0.129062639681112,0.00529693185649627,0.466288559956889,6.06307486008539e-05,0.00338465973759932,-0.0110285012727274,-0.015720996001912,4,16,0.4,1.6,5.90897714287755
"95",307,54,102148,652,"5/10/2004",2004,5,1,32,"12/9/1972","Santoro","Fabrice",111.5789474,2.921052632,38,50.36842105,33.60526316,16.10526316,4.973684211,8.710526316,83.63157895,"FRA","FRA","EU",11,7.34846922834953,236,7.0232536776185,0.66718913278303,0.59439899310905,0.570996978892544,-0.0156556741462773,-0.940350999068485,-0.0144244455071665,-1.26978298115435,-0.0279762067661227,-1.56174783978695,-0.854681751272727,-1.21833856318202,5,25,0.5,2.5,7.75255384336742
"96",308,54,102148,730,"5/2/2005",2005,5,1,33,"12/9/1972","Santoro","Fabrice",116.8709677,4.161290323,31,47.16129032,32.64516129,19.48387097,4.677419355,7.903225806,85.22580645,"FRA","FRA","EU",11,7.34846922834953,181,7.0232536776185,0.692202462411338,0.611657835007791,0.591836734748105,0.00935765548203094,0.562063351552246,0.00283439639157446,0.249511726331416,-0.0071364509105617,-0.398386274682942,0.385555939727273,0.549605357706678,6,36,0.6,3.6,6.41867587896147
"97",309,49,102148,777,"6/12/2006",2006,6,1,34,"12/9/1972","Santoro","Fabrice",110.5135135,3.405405405,37,48.62162162,31.83783784,17.78378378,5.108108108,8.351351351,82.40540541,"FRA","FRA","EU",11,7,121,7.0232536776185,0.654808226858971,0.602164644092369,0.611650485449681,-0.0280365800703363,-1.68400452342535,-0.00665879452384766,-0.586173240225056,0.0126772997910144,0.70769942932089,-0.370328978272727,-0.52789950718099,7,49,0.7,4.9,7.72784691255631
"98",310,51,102148,740,"1/22/2007",2007,1,1,35,"12/9/1972","Santoro","Fabrice",110.8095238,4.261904762,42,49.02380952,33.35714286,17.16666667,5.095238095,8.452380952,84.64285714,"FRA","FRA","EU",11,7.14142842854285,85,7.0232536776185,0.680427392048989,0.596905766619305,0.602816901407451,-0.00241741488031799,-0.145200933324905,-0.0119176719969113,-1.0491118753327,0.00384371574878428,0.214572147596795,0.486170378727273,0.693030031117669,8,64,0.8,6.4,8.1332805582973
"99",311,52,102148,726,"11/17/2008",2008,11,1,36,"12/9/1972","Santoro","Fabrice",105.4418605,5,43,42.86046512,30.6744186,17.23255814,3.813953488,6.511627907,75.44186047,"FRA","FRA","EU",11,7.21110255092798,52,7.0232536776185,0.715680954794081,0.635018495587745,0.585714285655051,0.0328361478647738,1.97228839599621,0.0261950569715291,2.30594912756201,-0.0132589000036156,-0.740166764268868,1.22426561672727,1.74517592099693,9,81,0.9,8.1,6.37209130434545
"100",312,50,102148,1252,"3/30/2009",2009,3,1,37,"12/9/1972","Santoro","Fabrice",91.11428571,3.514285714,35,39.37142857,27.11428571,15.17142857,3.828571429,6.514285714,68.28571429,"FRA","FRA","EU",11,7.07106781186548,29,7.0232536776185,0.688679245199154,0.619246861802139,0.587719298337181,0.00583443826984675,0.3504429004329,0.010423423185923,0.917573251621974,-0.0112538873214859,-0.628238644376169,-0.261448669272727,-0.372691935440589,10,100,1,10,8.34778704744269
